-0.04927032	-0.05256943	-0.05230576	-0.05132181	-0.04972049	-0.04918671	-0.05150831	-0.05166266	-0.04775260	-0.04381681	-0.04233124	-0.04136016	-0.02896115	-0.00752656	0.01068609	0.01129704	0.00442228	0.00079518	0.00068585	0.00101384	0.00281452	0.00516185	0.00997868	0.01567013	0.02040980	0.02038407
-0.04856290	-0.05208710	-0.05171410	-0.05114174	-0.04928961	-0.05058224	-0.05252441	-0.05046649	-0.04447277	-0.04149521	-0.04146306	-0.03790670	-0.01525665	0.01458972	0.03580566	0.03228789	0.01532929	0.00365056	-0.00223383	-0.00212450	-0.00014375	0.00348978	0.00941275	0.01538074	0.02293719	0.02470572
-0.04861435	-0.05223502	-0.05202279	-0.05118676	-0.05031214	-0.05123821	-0.05301317	-0.04926389	-0.04173316	-0.03849193	-0.03725717	-0.02840165	-0.00105695	0.02657071	0.04593452	0.03751631	0.01345786	-0.00137850	-0.01090285	-0.00997678	-0.00162931	0.00577922	0.01476979	0.02227479	0.03147758	0.03522687
-0.04742461	-0.05180414	-0.05199707	-0.05119962	-0.05006776	-0.05127680	-0.05285883	-0.04930247	-0.04172673	-0.03651760	-0.03193228	-0.01928247	0.00614579	0.03043576	0.04154856	0.02995986	0.00657667	-0.00942371	-0.01685797	-0.01227908	0.00302032	0.01707210	0.02911740	0.03567704	0.04457757	0.04990246
-0.04757896	-0.05274950	-0.05245367	-0.05141185	-0.05061440	-0.05109030	-0.05179771	-0.04914170	-0.04348240	-0.03775879	-0.02829233	-0.01374536	0.00831305	0.02543885	0.03030714	0.01926507	0.00168266	-0.00944300	-0.01357815	-0.00560368	0.01547077	0.03518828	0.05009539	0.05454566	0.06098954	0.06595429
-0.04597763	-0.05179128	-0.05190060	-0.05164336	-0.05114174	-0.05106457	-0.05095524	-0.04975907	-0.04596477	-0.04033120	-0.02933415	-0.01443991	0.00464093	0.01577946	0.01827470	0.01145138	0.00238364	-0.00220810	-0.00211807	0.00722620	0.03091165	0.05297006	0.06700254	0.06905404	0.07190941	0.07500916
-0.04557891	-0.05199064	-0.05175912	-0.05143114	-0.05137969	-0.05204852	-0.05103242	-0.04954685	-0.04793910	-0.04463355	-0.03409954	-0.02092881	-0.00524998	0.00341261	0.00663455	0.00591427	0.00534834	0.00613293	0.00777927	0.01707853	0.03944562	0.06253941	0.07662978	0.07688702	0.07527927	0.07728575
-0.04473645	-0.05161764	-0.05180414	-0.05155333	-0.05149545	-0.05215141	-0.05092309	-0.04854361	-0.04805485	-0.04697444	-0.03984887	-0.02938560	-0.01732744	-0.00979028	-0.00438179	-0.00148783	0.00307176	0.00782429	0.01129061	0.01954804	0.04217880	0.06577422	0.08064917	0.07923435	0.07288050	0.06982576
-0.04325731	-0.05163050	-0.05223502	-0.05194562	-0.05127036	-0.05253728	-0.05204209	-0.04901951	-0.04781691	-0.04752751	-0.04301936	-0.03615103	-0.02620868	-0.01953328	-0.01427913	-0.00883206	-0.00142995	0.00520043	0.01100121	0.02114936	0.04354861	0.06607005	0.07986459	0.07580018	0.06348478	0.05727241
-0.04422197	-0.05154047	-0.05197778	-0.05200993	-0.05171410	-0.05205495	-0.05217714	-0.04929604	-0.04740532	-0.04685225	-0.04492295	-0.04072349	-0.03287764	-0.02566847	-0.01899950	-0.01290932	-0.00603456	-0.00030452	0.00633872	0.01724573	0.03781857	0.05853932	0.07043671	0.06399283	0.04812107	0.04010801
-0.04725741	-0.05173983	-0.05268519	-0.05285883	-0.05231862	-0.05228647	-0.05239579	-0.05075588	-0.04787479	-0.04693586	-0.04604194	-0.04272354	-0.03553366	-0.02855600	-0.02130181	-0.01566180	-0.01070348	-0.00734006	-0.00249750	0.00680176	0.02537454	0.04448111	0.05435916	0.04858410	0.03424292	0.02788907
